id	runs	days	reps	gene1	gene2	gene3	gene4	gene5	gene6	gene7	gene8	gene9	gene10	gene11	gene12	gene13	gene14	gene15	gene16	gene17	gene18	gene19	gene20	gene21	gene22	gene23	gene24	gene25	gene26	gene27	gene28	gene29	gene30	gene31	gene32	gene33	gene34	gene35	gene36	gene37	gene38	gene39	gene40	gene41	gene42	gene43	gene44	gene45	gene46	gene47	gene48	gene49	gene50	gene51	gene52	gene53	gene54	gene55	gene56	gene57	gene58	gene59	gene60	gene61	gene62	gene63	gene64	gene65	gene66	gene67	gene68	gene69	gene70	gene71	gene72	gene73	gene74	gene75	gene76	gene77	gene78	gene79	gene80	gene81	gene82	gene83	gene84	gene85	gene86	gene87	gene88	gene89	gene90	gene91	gene92	gene93	gene94	gene95	gene96	gene97	gene98	gene99	gene100	gene101	gene102	gene103	gene104	gene105	gene106	gene107	gene108	gene109	gene110	gene111	gene112	gene113	gene114	gene115	gene116	gene117	gene118	gene119	gene120	gene121	gene122	gene123	gene124	gene125	gene126	gene127	gene128	gene129	gene130	gene131	gene132	gene133	gene134	gene135	gene136	gene137	gene138	gene139	gene140	gene141	gene142	gene143	gene144	gene145	gene146	gene147	gene148	gene149	gene150	gene151	gene152	gene153	gene154	gene155	gene156	gene157	gene158	gene159	gene160	gene161	gene162	gene163	gene164	gene165	gene166	gene167	gene168	gene169	gene170	gene171	gene172	gene173	gene174	gene175	gene176	gene177	gene178	gene179	gene180	gene181	gene182	gene183	gene184	gene185	gene186	gene187	gene188	gene189	gene190	gene191	gene192	gene193	gene194	gene195	gene196	gene197	gene198	gene199	gene200	gene201	gene202	gene203	gene204	gene205	gene206	gene207	gene208	gene209	gene210	gene211	gene212	gene213	gene214	gene215	gene216	gene217	gene218	gene219	gene220	gene221	gene222	gene223	gene224	gene225	gene226	gene227	gene228	gene229	gene230	gene231	gene232	gene233	gene234	gene235	gene236	gene237	gene238	gene239	gene240	gene241	gene242	gene243	gene244	gene245	gene246	gene247	gene248	gene249	gene250	gene251	gene252	gene253	gene254	gene255	gene256	gene257	gene258	gene259	gene260	gene261	gene262	gene263	gene264	gene265	gene266	gene267	gene268	gene269	gene270	gene271	gene272	gene273	gene274	gene275	gene276	gene277	gene278	gene279	gene280	gene281	gene282	gene283	gene284	gene285	gene286	gene287	gene288	gene289	gene290	gene291	gene292	gene293	gene294	gene295	gene296	gene297	gene298	gene299	gene300	gene301	gene302	gene303	gene304	gene305	gene306	gene307	gene308	gene309	gene310	gene311	gene312	gene313	gene314	gene315	gene316	gene317	gene318	gene319	gene320	gene321	gene322	gene323	gene324	gene325	gene326	gene327	gene328	gene329	gene330	gene331	gene332	gene333	gene334	gene335	gene336	gene337	gene338	gene339	gene340	gene341	gene342	gene343	gene344	gene345	gene346	gene347	gene348	gene349	gene350	gene351	gene352	gene353	gene354	gene355	gene356	gene357	gene358	gene359	gene360	gene361	gene362	gene363	gene364	gene365	gene366	gene367	gene368	gene369	gene370	gene371	gene372	gene373	gene374	gene375	gene376	gene377	gene378	gene379	gene380	gene381	gene382	gene383	gene384	gene385	gene386	gene387	gene388	gene389	gene390	gene391	gene392	gene393	gene394	gene395	gene396	gene397	gene398	gene399	gene400	gene401	gene402	gene403	gene404	gene405	gene406	gene407	gene408	gene409	gene410	gene411	gene412	gene413	gene414	gene415	gene416	gene417	gene418	gene419	gene420	gene421	gene422	gene423	gene424	gene425	gene426	gene427	gene428	gene429	gene430	gene431	gene432	gene433	gene434	gene435	gene436	gene437	gene438	gene439	gene440	gene441	gene442	gene443	gene444	gene445	gene446	gene447	gene448	gene449	gene450	gene451	gene452	gene453	gene454	gene455	gene456	gene457	gene458	gene459	gene460	gene461	gene462	gene463	gene464	gene465	gene466	gene467	gene468	gene469	gene470	gene471	gene472	gene473	gene474	gene475	gene476	gene477	gene478	gene479	gene480	gene481	gene482	gene483	gene484	gene485	gene486	gene487	gene488	gene489	gene490	gene491	gene492	gene493	gene494	gene495	gene496	gene497	gene498	gene499	gene500	gene501	gene502	gene503	gene504	gene505	gene506	gene507	gene508	gene509	gene510	gene511	gene512	gene513	gene514	gene515	gene516	gene517	gene518	gene519	gene520	gene521	gene522	gene523	gene524	gene525	gene526	gene527	gene528	gene529	gene530	gene531	gene532	gene533	gene534	gene535	gene536	gene537	gene538	gene539	gene540	gene541	gene542	gene543	gene544	gene545	gene546	gene547	gene548	gene549	gene550	gene551	gene552	gene553	gene554	gene555	gene556	gene557	gene558	gene559	gene560	gene561	gene562	gene563	gene564	gene565	gene566	gene567	gene568	gene569	gene570	gene571	gene572	gene573	gene574	gene575	gene576	gene577	gene578	gene579	gene580	gene581	gene582	gene583	gene584	gene585	gene586	gene587	gene588	gene589	gene590	gene591	gene592	gene593	gene594	gene595	gene596	gene597	gene598	gene599	gene600	gene601	gene602	gene603	gene604	gene605	gene606	gene607	gene608	gene609	gene610	gene611	gene612	gene613	gene614	gene615	gene616	gene617	gene618	gene619	gene620	gene621	gene622	gene623	gene624	gene625	gene626	gene627	gene628	gene629	gene630	gene631	gene632	gene633	gene634	gene635	gene636	gene637	gene638	gene639	gene640	gene641	gene642	gene643	gene644	gene645	gene646	gene647	gene648	gene649	gene650	gene651	gene652	gene653	gene654	gene655	gene656	gene657	gene658	gene659	gene660	gene661	gene662	gene663	gene664	gene665	gene666	gene667	gene668	gene669	gene670	gene671	gene672	gene673	gene674	gene675	gene676	gene677	gene678	gene679	gene680	gene681	gene682	gene683	gene684	gene685	gene686	gene687	gene688	gene689	gene690	gene691	gene692	gene693	gene694	gene695	gene696	gene697	gene698	gene699	gene700	gene701	gene702	gene703	gene704	gene705	gene706	gene707	gene708	gene709	gene710	gene711	gene712	gene713	gene714	gene715	gene716	gene717	gene718	gene719	gene720	gene721	gene722	gene723	gene724	gene725	gene726	gene727	gene728	gene729	gene730	gene731	gene732	gene733	gene734	gene735	gene736	gene737	gene738	gene739	gene740	gene741	gene742	gene743	gene744	gene745	gene746	gene747	gene748	gene749	gene750	gene751	gene752	gene753	gene754	gene755	gene756	gene757	gene758	gene759	gene760	gene761	gene762	gene763	gene764	gene765	gene766	gene767	gene768	gene769	gene770	gene771	gene772	gene773	gene774	gene775	gene776	gene777	gene778	gene779	gene780	gene781	gene782	gene783	gene784	gene785	gene786	gene787	gene788	gene789	gene790	gene791	gene792	gene793	gene794	gene795	gene796	gene797	gene798	gene799	gene800	gene801	gene802	gene803	gene804	gene805	gene806	gene807	gene808	gene809	gene810	gene811	gene812	gene813	gene814	gene815	gene816	gene817	gene818	gene819	gene820	gene821	gene822	gene823	gene824	gene825	gene826	gene827	gene828	gene829	gene830	gene831	gene832	gene833	gene834	gene835	gene836	gene837	gene838	gene839	gene840	gene841	gene842	gene843	gene844	gene845	gene846	gene847	gene848	gene849	gene850	gene851	gene852	gene853	gene854	gene855	gene856	gene857	gene858	gene859	gene860	gene861	gene862	gene863	gene864	gene865	gene866	gene867	gene868	gene869	gene870	gene871	gene872	gene873	gene874	gene875	gene876	gene877	gene878	gene879	gene880	gene881	gene882	gene883	gene884	gene885	gene886	gene887	gene888	gene889	gene890	gene891	gene892	gene893	gene894	gene895	gene896	gene897	gene898	gene899	gene900	gene901	gene902	gene903	gene904	gene905	gene906	gene907	gene908	gene909	gene910	gene911	gene912	gene913	gene914	gene915	gene916	gene917	gene918	gene919	gene920	gene921	gene922	gene923	gene924	gene925	gene926	gene927	gene928	gene929	gene930	gene931	gene932	gene933	gene934	gene935	gene936	gene937	gene938	gene939	gene940	gene941	gene942	gene943	gene944	gene945	gene946	gene947	gene948	gene949	gene950	gene951	gene952	gene953	gene954	gene955	gene956	gene957	gene958	gene959	gene960	gene961	gene962	gene963	gene964	gene965	gene966	gene967	gene968	gene969	gene970	gene971	gene972	gene973	gene974	gene975	gene976	gene977	gene978	gene979	gene980	gene981	gene982	gene983	gene984	gene985	gene986	gene987	gene988	gene989	gene990	gene991	gene992	gene993	gene994	gene995	gene996	gene997	gene998	gene999	gene1000
1	1	3	1	35186.5123058252	60569.5725380815	1478.89429676851	15.290449865548	12.8975937502252	166.695690125121	2.5020736143624	2.38292725177372	3.44531565152283	2.83965497503035	5.46087495198144	51.5804461373519	6.33461494429847	6.24525517235695	30.8787656375678	8.50903606154198	0.526229768100029	19.9371580065068	9.75014400517413	49.674104335933	6.72184062271169	1378.21562038107	19.1825643767784	7.19842607306644	123.405845051231	15.0025128226254	91.3654023784239	0.565945222296258	16.0549723588254	432.372220970792	22.409445030222	3.00844565536432	68.5588028062397	20.2449527765275	211.67344200235	0.536158631649086	19.4009993748577	43.0416234851628	23.0349634338126	44.7394591520515	39.0402914748927	10.6933860423346	32.4475260783188	61.4497365051147	22.3498718489277	4.88500086613612	1.23117908008309	3.22688065344358	0.665233857786829	30.928409955313	212.120240862057	3.81268360283795	1.1815347623378	117.62724646568	1.2510368071812	13.890480105131	5.30201313519652	14.9925839590763	179.831576600523	13.6621162435026	17.3159380295557	32.8943249380264	3.30631156183603	1.65812021269254	19.4307859655049	32.7056765305943	278.216685508131	175.23451277731	119.41444190451	26.3611327227467	1.63826248559443	6.24525517235695	23.0746788880088	3.64389292250398	16.2535496298066	8.1813835644231	168.731107152677	16.8790680333972	14.2677769199951	40.479976689506	169.674349189838	6.67219630496641	29.2305742884243	90.2533696609296	98.0375986833903	5.69916767715881	15.5287425907254	12.6394432979498	48.5024984371442	12.8876648866762	1.2510368071812	12.0039960308101	4.09069178221155	60.635569694092	30.8291213198225	36.7367951315115	16.4024825830424	13.5926141986592	54.54917633852	30.1440297349375	33.3014083435377	101.760922514287	315.489639271291	61.3703055967223	56.3065851867031	64.3886801156357	0.506372041001915	23.8193436541881	21.7640688995333	15.806750770099	4.65663700450781	1.97584384626237	41.512578498608	12.341577391478	12.7883762511856	184.60735996762	1153.84316189948	509.281198021789	37.4715310341417	14.585500553565	38.3154844358116	32.3879528970244	45.5536259630742	3.65382178605303	72.0041184577625	1.15174817169063	6.16582426396449	156.508676123788	3.37581360667943	7.57572288793061	54.5789629291672	8.51896492509104	49.684033199482	28.2476167970676	22.7966707086352	23.27325615899	14.5656428264668	0.94324203716043	25.7356143191561	37.6601794415738	8.53882265218915	2.26378088918503	6.71191175916264	67.0794021374301	259.500777718158	18.1896780218727	31.5539283589036	12.5500835260082	24.7228702371523	29.9057370097602	18.2988955209123	50.3889825114651	22.3399429853786	5.73888313135504	63.0184969458658	40.1821107830343	3.35595587958132	168.70132056203	15.0819437310178	51.6300904550972	19.3910705113086	24.0377786522674	15.6081734991178	15.4095962281367	48.3138500297121	33.6191319771075	79.1628290766327	4.19990928125118	22.240654349888	5.03393381937198	8.28067219991367	7.15871061887021	36.1708499092152	31.792221084081	42.6345400796514	382.866907315193	16.5712732633764	0.655304994237772	52.4243995390218	30.6801883665866	10.077796502293	21.6449225369446	9.28348741836844	351.898781905684	4.06090519156438	10.8026035413742	76.0451659222288	53.6357208920068	2127.64624106391	42.7040421244948	10.6338128610402	100.5694588884	39.3282285178154	15.9258971326877	31.613501540198	32.487241532515	5.47080381553049	120.248466442631	22.1413657143975	21.9130018527691	21.3470566304729	7.31757243565512	24.5540795568183	509.727996881496	6.24525517235695	45.682701189212	59.7221142475788	91.5838373765032	27.9894663447921	73.304799582689	39.0998646561871	9.23384310062315	32.9836847099679	4.52756177837006	90.0845789805956	0.317723633569829	1.06238839974912	34.3141524255415	27.0462243076317	79.8379917979686	25.9937647714316	263.114884050015	13.036597839912	3.32616928893415	11.467837399161	1.97584384626237	67.9332844026491	2.74036633953977	5.90767381168901	2.14463452659635	16.6010598540236	42.9324059861231	6.45376130688715	14.7145757797027	2.67086429469637	11.6862723972403	5.99703358363052	19.4705014197011	347.430793308608	60.2185574250316	14.6152871442121	62.8993505832771	2.69072202179449	15.7471775888046	32.308521988632	60.4072058324637	23.0945366151069	112.146513786601	59.3646751598127	114.440081266433	6.47361903398526	24.2760713774447	0.407083405511343	2522.27885168473	5.66938108651164	23.5413354748145	125.341973443298	41.8898753134721	33.1425465267528	94.1355553086109	20.9399732249615	18.7456943806199	468.801221332283	295.125540132175	11.4876951262591	17.1868628034179	8.17145470087404	11.5472683075535	27.959679754145	177.587653438436	628.169410158199	28.5156961128921	6.79134266755509	21.6151359462974	23.1640386599503	7.24807039081172	7.95301970279478	90.6306664757937	15.0918725945669	13.9401244228762	192.29230035459	7.65515379632307	29.538369058445	145.050767588176	9.18419878287787	21.8335709443767	181.986139990669	14.5259273722706	16.0351146317273	5.09350700066632	33.9864999284226	13.6025430622083	58.9973072084976	2.77015293018695	8.06223720183441	9.10476787448541	4.85521427548895	8.96576378479861	54.2413815684992	17.8818832518519	22.8761016170277	29.9156658733092	0.466656586805686	54.4995320207747	76.8196172790552	187.327868580061	12.7784473876366	7.80408674955892	4.51763291482101	0.496443177452858	1.36025430622083	14.237990329348	13.7514760154442	25.6661122743127	8.03245061118724	26.0831245433731	5.37151518003992	52.980415897769	43.2799162103401	18.3882552928539	65.5900726050716	11.1501137655912	4.92471632033235	12.0337826214573	80.8805224706196	69.2041789369284	18.6563346086784	9.1544121922307	4.57720609611535	4.03111860091721	19.7087941448785	4.19990928125118	4.29919791674175	2.75029520308883	82.1911324590951	11.3586199001214	6.44383244333809	8.61825356058161	7.74451356826458	65.6992901041112	4.37862882513421	23.6108375196579	6.31475721720035	28.4461940680487	5.98710472008147	6.05660676492486	2.92901474697186	7.40693220759664	13.026668976363	28.4064786138525	14.4762830545253	33.2319062986943	60.1986996979335	47.8670511700045	31.1567738169414	42.3664607638269	2.26378088918503	5.03393381937198	10.2267294555289	38.5140617067927	0.973028627807601	2.81979724793223	3.76303928509266	65.8283653302489	23.4321179757749	1.95598611916426	12.5500835260082	18.7953386983652	43.0217657580647	22.7073109366937	1514.58856122737	4.13040723640778	0.546087495198144	295.631912173177	422.632005829167	17.4847287098897	23.7796281999919	68.5687316697887	30.2929626881734	16.0748300859235	158.524235424247	32.308521988632	7.49629197953815	74.7842002514985	7.66508265987212	3.79282587573983	0.774451356826458	1053.36306278302	136.224007893064	14.6947180526046	24.6335104652108	22.8562438899296	3.91197223832852	35.267323326251	22.6278800283013	4.55734836901723	8.01259288408913	22.8661727534786	12.1430001204969	7.64522493277401	33.4999856145188	27.5525963486336	22.0718636695541	1.90634180141897	0.119146362588686	1.00281521845477	23.3427582038334	8.43953401669858	18.060602795735	22.2505832134371	53.5662188471634	1.8070531659284	0.695020448434001	16.5216289456311	6.66226744141735	64.2000317082036	80.4138658838139	8.98562151189673	34.9595285562302	57.0611788164315	5.83817176684561	7.30764357210607	28.9029217913054	32.8744672109282	5.45094608843238	256.31361251891	33.1524753903018	11.6962012607893	12.7089453427932	119.722236674531	15.2110189571556	21.8534286714748	2.19427884434163	163.190801292303	36.3892849072945	1.28082339782837	61.1220840079959	16.5216289456311	51.6300904550972	36.7070085408643	139.361528774566	124.994463219081	146.172729169219	8.9459060577005	13.5727564715611	8.62818242413067	13.9996976041706	12.2125021653403	5.87788722104184	7.31757243565512	2.32335407047937	48.1053438951819	59.2256710701259	3.4056001973266	45.4741950546818	7.10906630112492	12.9075226137743	25.8150452275486	9.58135332484015	8.85654628575898	61.1320128715449	26.1327688611184	101.463056607815	11.2494024010818	26.0930534069222	48.8698663884593	651.601528133974	14.0394130583668	3.47510224217	1.16167703523969	20.9201154978634	99.19927571863	35.0488883281718	30.4915399591545	0.565945222296258	67.3772680439019	9.7104285509779	72.2920555006852	22.7271686637918	57.2101117696673	12.2422887559875	6.97006221143812	79.9869247512044	81.5656140555045	208.367130440513	80.1259288408912	43.0118368945156	18.9641293786992	28.7937042922658	0.536158631649086	105.226095892908	6.99984880208529	6.47361903398526	380.881134605382	37.1240208099247	11.1997580833365	68.8963841669076	57.5179065396881	41.8501598592759	169.773637825328	0.635447267139658	63.6440153494564	16.7301350801613	22.5980934376541	24.1867116055032	15.7868930430009	3.28645383473792	36.1013478643718	7.6948692505193	150.720148674688	33.4106258425773	10.1274408200383	12.8082339782837	19.5697900551917	72.2920555006852	38.0970494377323	17.9513852966953	65.0837005640696	617.356877753276	31.0177697272546	9.11469673803447	0.327652497118886	10.95153649461	27.6618138476732	75.7075845615608	1.71769339398689	26.3015595414524	88.3271701324124	154.036389100073	13.4337523818743	4.17012269060401	24.4845775119749	115.393252167142	7.73458470471552	31.6730747214923	36.8062971763549	18.1996068854218	1.00281521845477	109.247285630276	6.18568199106261	21.4364164024144	5.14315131841161	10.1472985471364	62.9986392187677	2.37299838822466	102.515516144015	9.13455446513258	8.15159697377593	43.7862882513421	50.2400495582292	24.4051466035825	53.4669302116728	13.6720451070517	71.1502361925436	8.29060106346272	117.140732151776	24.315786831641	21.9427884434163	16.3925537194934	8.37996083540424	11.8947785317705	64.5475419324206	151.018014581159	15.0124416861744	6.57290766947584	15.2606632749008	30.2830338246243	3.14744974505112	1.47940066880952	0.347510224217	838.710961715956	83.9981856250235	14.3968521461329	1.70776453043783	32.0404426728074	42.1877412199439	8.96576378479861	48.1748459400253	39.7551696504248	49.0783725229895	384.832822297906	63.0085680823167	79.3216908934176	4.84528541193989	99.0702004924923	6.83105812175132	62.3532630880789	1.72762225753595	104.878585668691	50.2797650124254	1.68790680333972	48.2542768484178	90.3824448870673	29.8064483742696	11.7855610327308	198.338978255966	209.270657023478	20.2449527765275	21.8037843537295	7.25799925436078	15.1713035029593	14.8635087329386	10.9912519488063	8.10195265603064	12.3812928456743	45.0174673314251	5.32187086229464	14.5656428264668	3.56446201411152	1.86662634722275	29.4490092865035	2.06520361820389	27.0561531711807	45.1465425575629	109.30685881157	96.9553525565431	4.10062064576061	15.0025128226254	25.3781752313901	73.8906025320833	57.8852744910032	20.5825341371955	41.0359930482532	12.6692298885969	1.07231726329817	13.542969880914	134.754536087804	101.065902065853	52.2456799951388	47.7975491251611	1.10210385394534	27.7015293018695	1.39996976041706	5.97717585653241	7.46650538889098	3.99140314672098	4.62685041386063	68.5290162155925	9.04519469319107	3.53467542346435	1713.03675698238	9.62106877903638	62.8993505832771	54.8569711085408	0.496443177452858	24.6831547829561	49.9918279695028	59.0965958439882	34.7212358310529	50.2797650124254	32.5468147138094	7.54593629728344	6.03674903782675	8.03245061118724	1727.67190185369	20.5924630007445	12.679158752146	51.2825802308802	56.9321035902937	272.2196519245	76.1345256941703	286.864725659359	18.0804605228331	20.5328898194502	4.76585450354743	28.4759806586959	17.1868628034179	29.2206454248752	22.2902986676333	22.4789470750654	4.27934018964363	112.275589012738	85.288937886401	1.67797793979066	5.20272449970595	7.82394447665704	17.4946575734387	79.222402257927	1.39996976041706	20.5428186829993	48.9989416145971	22.8959593441258	5.23251109035312	5.20272449970595	22.2605120769861	49.6244600181877	24.5044352390731	48.3535654839083	43.3891337093798	23.79948592709	4.05097632801532	34.1552906087566	202.995615260474	14.1684882845046	1.28082339782837	9.21398537352504	28.9426372455016	31.7624344934338	6.13603767331732	8.23102788216838	8.49910719799293	25.1597402333108	107.83738700631	28.7837754287167	14.4365676003291	14.7840778245461	3.69353724024926	117.935041235701	154.562618868173	0.665233857786829	26.4306347675901	26.74835840116	4.22969587189835	40.7083405511343	7.68494038697024	5.58002131457012	2.04534589110577	12.2621464830856	36.0020592288812	9.18419878287787	2.76022406663789	18.2591800667161	5.92753153878712	6.57290766947584	30.6603306394885	18.6662634722275	12.7983051147347	1.58861816784914	13.5231121538158	91.3951889690711	6.58283653302489	45.1068271033667	37.9779030751436	4.69635245870403	10.0480099116458	17.6237327995765	45.9209939143893	4.39848655223232	63.9815967101243	25.537037048175	28.1582570251261	4.45805973352666	22.2605120769861	282.386808198735	71.0112321028568	1.23117908008309	19.7286518719766	2580.39249003737	11.2692601281799	10.7331014965308	2.02548816400766	3.36588474313038	6.12610880976826	50.3393381937198	66.1063735096225	30.3028915517224	22.925745934773	7.04949311983058	51.2130781860368	5.04386268292104	39.5466635158947	4.34884223448703	7.18849720951738	18.2790377938142	305.471415950292	24.8718031903882	4.28926905319269	21.9924327611616	76.4125338735439	441.55641975367	49.7237486536782	35.8928417298416	19.2222798309747	204.256580931204	192.411446717179	45.4344796004855	24.6136527381127	5.39137290713804	4.43820200642855	25.3285309136448	67.4269123616471	4.36869996158515	1.98577270981143	16.4322691736896	77.1969140939194	5.99703358363052	18.418041883501	4.18005155415306	76.4621781912892	44.0146521129704	13.7614048789932	6.88070243949661	13.542969880914	14.2777057835442	24.2562136503466	14.079128512563	840.081144885726	21.2676257220804	0.367367951315115	191.468204680018	7.96294856634384	0.407083405511343	14.3472078283876	178.580539793342	3.32616928893415	0.764522493277401	1.90634180141897	20.9499020885106	1124.83102260914	43.1210543935552	47.9365532148479	5.26229768100029	8.7373999231703	10.8323901320214	39.9835335120532	44.8983209688365	2.75029520308883	589.258193909444	73.9303179862796	328.426948475713	68.6084471239849	8.28067219991367	21.2775545856295	254.536345943629	24.1271384242089	57.5278354032372	36.4290003614907	45.7323455069573	86.9669158261916	16.9584989417896	47.4003945831989	201.794222771038	164.372336054641	83.7201774456499	4.76585450354743	27.2646593057109	6.08639335557204	307.308255706868	18.5570459731878	35.1481769636623	45.0075384678761	2.34321179757749	75.3700032008929	5.27222654454935	9.07498128383824	133.414139508681	21.1584082230408	2.94887247406998	31.8220076747282	22.1115791237503	48.3039211661631	164.848921504996	50.3393381937198	10.42530672651	6.98991993853624	40.2615416914268	39.7154541962286	37.342455808004	197.445380536551	15.628031226216	49.6145311546386	19.8477982345653	26.3214172685505	19.629363236486	72.6594234520003	19.4307859655049	23.5611932019126	40.6289096427419	31.444710859864	101.681491605894	2904.81810650281	504.277050793064	5.82824290329655	127.883762511856	11.5571971711025	119.692450083884	25.4973215939788	3.59424860475869	21.8633575350239	10.8026035413742	2.21413657143975	61.2412303705845	3.93182996542663	16.7102773530632	26.0930534069222	111.699714926893	13.4536101089724	11.4082642178667	18.5074016554425	30.8688367740187	6.90056016659472	42.0685948573552	10.6437417245893	21.7839266266314	21.9229307163182	18.5371882460897	35.1283192365642	70.4353580170115	0.407083405511343	258.140523411937	13.9599821499744	16.4521269007877	13.5727564715611	553.444783087995	62.7305599029431	17.2166493940651	289.138435412093	86.6392633290727	33.3014083435377	99.9637982119074	53.5562899836143	10.6635994516874	148.764162555523	7.88351765795138	18.0903893863821	497.416206080665	6.47361903398526	84.3854113034368	57.855487900356	49.9123970611103	2.61129111340203	36.131134455019	14.1883460116027	19.3811416477596	19.5300746009954	3.10773429085489	33.2021197080471	4.53749064191912	45.0075384678761	6.30482835365129	19.6790075542313	45.4245507369365	12.7685185240875	82.9556549523725	11.0905405842968	39.9736046485041	442.906745196342	58.1732115339259	10.4451644536081	8.86647514930804	101.572274106855	13.0961710212064	29.3397917874639	37.8289701219078	49.515242519148	55.9094306447408	60.1887708343845	10.594097406844	39.3778728355607	4.31905564383986	30.402180187213	36.6970796773152	46.903951405746	7.11899516467398	3.02830338246243	99.4673550344546	20.1853795952332	45.0869693762685	53.1293488510048	21.4066298117672	0.734735902630229	0.814166811022687	33.5099144780679	370.376396970479	37.0346610379832	15.280521001999	22.7172398002428	88.0392330894898	128.588711823839	23.0448922973617	360.646110692403	1.24110794363214	4.87507200258706	4.23962473544741	21.9030729892201	50.3492670572688	29.1610722435809	72.5799925436078	43.7068573429496	186.255551316763	30.7695481385281	40.9664910034098	28.7738465651676	31.9113674466697	51.8088099989802	4.34884223448703	4.94457404743046	8.75725765026841	13.552898744463	43.7664305242439	45.2458311930535	4.06090519156438	113.397550593782	5.58002131457012	1.5290449865548	2.65100656759826	15.280521001999	0.963099764258544	45.3848352827403	27.1157263524751
